provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
1044,,DORCHESTER MINTERNE WARD,MINTERNE WARD,DORCHESTER,SW,DT2 9TB,DORSET,50.7543,-2.4533976,,,,,,,,,
1045,,SHERBORNE STEWART LODGE,STEWART WING,SHERBORNE,SW,DT9 3JU,DORSET,50.949664,-2.5198404,,,,,,,,,
1046,,DORCHESTER FORSTON CLINIC,FORSTON CLINIC,DORCHESTER,SW,DT2 9TB,DORSET,50.7543,-2.4533976,,,,,,,,,
1047,,CMHT-A BRIDPORT,HUGHES UNIT,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
1048,,SHAFTESBURY SHASTON WARD,WESTMINSTER MEMORIAL HOSPITAL,SHAFTESBURY,SW,SP7 8BD,DORSET,51.004721,-2.2001501,,,,,,,,,
1049,,CMHT-A WEYMOUTH NORTH,WESTHAVEN CMHT,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
1050,,WEYMOUTH CHALBURY ELDERLY,WEYMOUTH COMMUNITY HOSPITAL,WEYMOUTH,SW,DT4 7TB,DORSET,50.621054,-2.4510543,,,,,,,,,
1051,,WEYMOUTH/PORTLAND CMHT JG,WEYMOUTH & PORTLAND CMHT,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
1052,,BLANDFORD OUTPATIENT,BLANDFORD COMMUNITY HOSPITAL,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
1053,,BLANDFORD THEATRE,BLANDFORD COMMUNITY HOSPITAL,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
1054,,BRIDPORT HOSPITAL THEATRE,BRIDPORT COMMUNITY HOSPITAL,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
1055,,RYEBERRY WARD BRIDPORT HOSPITAL,BRIDPORT COMMUNITY HOSPITAL,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
1056,,ORTHOPAEDIC SERVICE DOTS,DORCHESTER PCT CONSULTING ROOMS,DORCHESTER,SW,DT1 2FD,DORSET,50.713475,-2.457465,,,,,,,,,
1057,,SOUTH MOLTON HEALTH CENTRE,9-10 EAST STREET,SOUTH MOLTON,SW,EX36 3BZ,DEVON,51.018386,-3.8325037,,,,,,,,,
1058,,VICTORIA HOSPITAL W'BORNE,VICTORIA ROAD,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
1059,,WIMBORNE HANHAM WARD,WIMBORNE HOSPITAL,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
1060,,BRACKEN HOUSE,CREWKERNE RD,CHARD,SW,TA20 1YA,SOMERSET,50.874558,-2.9521083,,,,,,,,,
1061,,LYMPHOEDEMA SERVICE (CGH),CHELTENHAM GENERAL HOSPITAL,CHELTENHAM,SW,GL53 7AN,GLOUCESTERSHIRE,51.89319,-2.0718118,,,,,,,,,
1062,,FOXES BRIDGE DAY CENTRE,VALLEY ROAD,CINDERFORD,SW,GL14 2LJ,GLOUCESTERSHIRE,51.825946,-2.5089616,,,,,,,,,
1063,,ST ANDREWS,PRIORY PARK HOSPITAL SITE,WELLS,SW,BA5 1TH,SOMERSET,51.20302,-2.6556608,,,,,,,,,
1064,,ROYAL DEVON & EXETER FOUNDATION HOSPITAL,BARRACK ROAD,EXETER,SW,EX2 5DW,DEVON,50.716712,-3.5066801,,,,,,,,,
1065,,SOUTH PETHERTON HOSPITAL,HOSPITAL LANE,SOUTH PETHERTON,SW,TA13 5AR,SOMERSET,50.953257,-2.8004994,,,,,,,,,
1066,,SEVENTREES CLINIC,BARING STREET,PLYMOUTH,SW,PL4 8NF,DEVON,50.375369,-4.1311563,,,,,,,,,
1067,,NORTH DEVON DISTRICT HOSPITAL,RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1068,,SHERBORNE OUTPATIENTS,YEATMAN HOSPITAL,SHERBORNE,SW,DT9 3JU,DORSET,50.949664,-2.5198404,,,,,,,,,
1069,,WEYMOUTH COMMUNITY HOSPITAL,3 MELCOMBE AVENUE,WEYMOUTH,SW,DT4 7TB,DORSET,50.621054,-2.4510543,,,,,,,,,
1070,,WESTHAVEN HOSPITAL,RADIPOLE LANE,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
1071,,PORTLAND HOSPITAL,CASTLE ROAD,PORTLAND,SW,DT5 1AX,DORSET,50.56587,-2.4448227,,,,,,,,,
1072,,BRIDPORT COMMUNITY HOSPITAL,HOSPITAL LANE,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
1073,,COBURG COURT,MAUD ROAD,DORCHESTER,SW,DT1 2NZ,DORSET,50.708797,-2.4464153,,,,,,,,,
1074,,PSYCHOLOGY SERVICES,10 CORNWALL ROAD,DORCHESTER,SW,DT1 1RT,DORSET,50.712213,-2.441958,,,,,,,,,
1075,,GENDENNING AVENUE,26 GLENDINNING AVENUE,WEYMOUTH,SW,DT4 7QF,DORSET,50.620345,-2.4554154,,,,,,,,,
1076,,CADAS,28 HIGH WEST STREET,DORCHESTER,SW,DT1 1UP,DORSET,50.714972,-2.4401284,,,,,,,,,
1077,,BELLE VUE,5 BELLE VUE,WEYMOUTH,SW,DT4 8DR,DORSET,50.607919,-2.4523418,,,,,,,,,
1078,,BLANDFORD COMMUNITY HOSPITAL,MILLDOWN ROAD,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
1079,,CONIFERS,POUNDBURY WEST INDUSTRIAL ESTATE,DORCHESTER,SW,DT1 2PG,DORSET,50.716605,-2.4503565,,,,,,,,,
1080,,FORSTON CLINIC,HERRISON,DORCHESTER,SW,DT2 9TB,DORSET,50.7543,-2.4533976,,,,,,,,,
1081,,CASTLE HOUSE,MILLERS CLOSE,DORCHESTER,SW,DT1 1SS,DORSET,50.718491,-2.4440427,,,,,,,,,
1082,,WESTMINSTER MEMORIAL HOSPITAL,ABBEY WALK,SHAFTESBURY,SW,SP7 8BD,DORSET,51.004721,-2.2001501,,,,,,,,,
1083,,WEST DORSET WHEELCHAIR SERVICE,UNIT F2,DORCHESTER,SW,DT1 1YA,DORSET,50.717616,-2.4447852,,,,,,,,,
1084,,WHITFIELD RURAL ACTIVITIES CENTRE,POUNDBURY WHITFIELD,DORCHESTER,SW,DT2 9SL,DORSET,50.722629,-2.464425,,,,,,,,,
1085,,YEATMAN HOSPITAL,HOSPITAL LANE,SHERBORNE,SW,DT9 3JU,DORSET,50.949664,-2.5198404,,,,,,,,,
1086,,SWANAGE COMMUNTIY HOSPITAL,QUEENS ROAD,SWANAGE,SW,BH19 2ES,DORSET,50.60551,-1.9612135,,,,,,,,,
1087,,SOUTHBOURNE CMHT,KINGS PARK COMMUNITY HOSPITAL,BOURNEMOUTH,SW,BH7 6JF,DORSET,50.731593,-1.8333608,,,,,,,,,
1088,,CMHT-A POOLE NORTH,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1089,,CMHT-A POOLE WEST,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1090,,INPATIENT EMERGENCY - ST ANNS,ST. ANNS HOSPITAL,POOLE,SW,BH13 7LN,DORSET,50.698623,-1.9279197,,,,,,,,,
1091,,PACT,POOLE SOCIAL SERVICES,POOLE,SW,BH15 2RT,DORSET,50.721921,-1.9602398,,,,,,,,,
1092,,LD WEST DORSET,FORSTON CLINIC,DORCHESTER,SW,DT2 9TB,DORSET,50.7543,-2.4533976,,,,,,,,,
1093,,ADULT LD DELPHWOOD,DELPHWOOD,POOLE,SW,BH17 8WG,DORSET,50.747498,-1.9678297,,,,,,,,,
1094,,LEARNING DISABILITIES - WHITEHOUSE,WHITEHOUSE RESOURCES CENTRE,SHERBORNE,SW,DT9 4JW,DORSET,50.955478,-2.5085297,,,,,,,,,
1095,,DORSET FORENSIC TEAM,ST. ANNS HOSPITAL,POOLE,SW,BH13 7LN,DORSET,50.698623,-1.9279197,,,,,,,,,
1096,,CADAS EAST,FERNDOWN DISTRICT CENTRE,FERNDOWN,SW,BH22 9JY,DORSET,50.802307,-1.891135,,,,,,,,,
1097,,CMHT-A POOLE CENTRAL,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1098,,NORTH DEVON DISTRICT HOSPITAL (DERMATOLOGY),RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1099,,NORTH DEVON DISTRICT HOSPITAL (GENERAL OUTPATIENTS),RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1100,,NORTH DEVON DISTRICT HOSPITAL (GUM),RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1101,,NORTH DEVON DISTRICT HOSPITAL (OPHTHALMOLOGY),RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1102,,NORTH DEVON DISTRICT HOSPITAL (A AND E),RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1103,,POOLE HOSPITAL (MEDICAL),POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1104,,POOLE HOSPITAL (SURGICAL),POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1105,,POOLE HOSPITAL (TRAUMA),POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1106,,POOLE HOSPITAL (PALLIATIVE CARE),POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1107,,POOLE HOSPITAL (PAEDIATRICS),POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1108,,POOLE NORTH OLDER PEOPLE MENTAL HEALTH TEAM,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1109,,POOLE SOUTH OLDER PEOPLE MH TEAM,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1110,,OPCMHT WIMB & PURBECK,OAKLEY BUNGALOW,WIMBORNE,SW,BH21 1SF,DORSET,50.787067,-1.9722004,,,,,,,,,
1111,,FERNDOWN & WEST MOORS OLDER PEOPLE MENTAL HEALTH TEAM,OAKLEY BUNGALOW,WIMBORNE,SW,BH21 1SF,DORSET,50.787067,-1.9722004,,,,,,,,,
1112,,INPATIENT EMERGENCY,KINGS PARK COMMUNITY HOSPITAL,BOURNEMOUTH,SW,BH7 6JF,DORSET,50.731593,-1.8333608,,,,,,,,,
1113,,INPATIENT EMERGENCY,WARD 3 & 4,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1114,,CMHT-A BMTH KINGS PK HOSP,KINGS PARK COMMUNITY HOSPITAL,BOURNEMOUTH,SW,BH7 6JF,DORSET,50.731593,-1.8333608,,,,,,,,,
1115,,THE LAURELS DAY CENTRE,WILKINS CLOSE,CHARD,SW,TA20 1PB,SOMERSET,50.875601,-2.9520869,,,,,,,,,
1116,,BRIDGWATER ENTERPRISE RESOURCE CENTRE,NORTHGATE,BRIDGWATER,SW,TA6 3EU,SOMERSET,51.130468,-3.004524,,,,,,,,,
1117,,SIX ACRES RESOURCE CENTRE,ROMAN ROAD,TAUNTON,SW,TA1 2BD,SOMERSET,51.019007,-3.0830503,,,,,,,,,
1118,,CHRISTCHURCH FIRE STATION,FAIRMILE ROAD,CHRISTCHURCH,SW,BH23 2LB,DORSET,50.743827,-1.7862918,,,,,,,,,
1119,,DORCHESTER DAY CENTRE,ACLAND ROAD,DORCHESTER,SW,DT1 1SH,DORSET,50.714133,-2.4336334,,,,,,,,,
1120,,NORTH COTSWOLD HOSPITAL,STOW ROAD,MORETON-IN-MARSH,SW,GL56 0DS,GLOUCESTERSHIRE,51.984057,-1.705648,,,,,,,,,
1121,,FERNDOWN LEISURE CENTRE,CHERRY GROVE,FERNDOWN,SW,BH22 9EZ,DORSET,50.80557,-1.9004371,,,,,,,,,
1122,,PELHAMS LEISURE CENTRE,MANOR FARM ROAD,BOURNEMOUTH,SW,BH10 7LF,DORSET,50.772253,-1.9011033,,,,,,,,,
1123,,LEARNING DISABILITY SERVICES MID DEVON,BECK'S SQUARE,TIVERTON,SW,EX16 6LB,DEVON,50.901778,-3.487361,,,,,,,,,
1124,,BIDEFORD AND DISTRICT HOSPITAL,ABBOTSHAM ROAD,BIDEFORD,SW,EX39 3AG,DEVON,51.017939,-4.2124935,,,,,,,,,
1125,,NORTH DEVON DISTRICT HOSPITAL,RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1126,,STOWFORD LODGE,SEDEMUDA ROAD,SIDMOUTH,SW,EX10 9YA,DEVON,50.699501,-3.247731,,,,,,,,,
1127,,ST JOHN'S COURT,ST. JOHNS ROAD,EXMOUTH,SW,EX8 4DD,DEVON,50.631362,-3.3919754,,,,,,,,,
1128,,CONNELLY HOUSE,LANGDON HOSPITAL,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1129,,LEANDER UNIT,LANGDON HOSPITAL,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1130,,AVON HOUSE,LANGDON HOSPITAL,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1131,,QUAY CENTRE,22 LITCHDON STREET,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,,,,,,,,
1132,,FERNWOOD RESOURCE CENTRE,13 CLOVELLY ROAD,BIDEFORD,SW,EX39 3BU,DEVON,51.015217,-4.2128059,,,,,,,,,
1133,,HAYDONS COURT,HONITON HOSPITAL,HONITON,SW,EX14 2DE,DEVON,50.794926,-3.1865766,,,,,,,,,
1134,,BUTLER CLINIC,LANGDON HOSPITAL,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1135,,CASTLE HILL HOUSE,65 BOURNEMOUTH ROAD,POOLE,SW,BH14 0EN,DORSET,50.725773,-1.9453608,,,,,,,,,
1136,,ST ANN'S HOSPITAL,69 HAVEN ROAD,POOLE,SW,BH13 7LN,DORSET,50.698623,-1.9279197,,,,,,,,,
1137,,CAMHS NORTH DEVON 1,SPRINGFIELD COURT,BARNSTAPLE,SW,EX31 3UD,DEVON,51.064265,-4.0893604,,,,,,,,,
1138,,CAMHS NORTH DEVON 2,SPRINGFIELD COURT,BARNSTAPLE,SW,EX31 3UD,DEVON,51.064265,-4.0893604,,,,,,,,,
1139,,HALDON UNIT,HALDON UNIT,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1140,,CHELTENHAM (NUFFIELD),CHELTENHAM HOSPITAL,CHELTENHAM,SW,GL51 6SY,GLOUCESTERSHIRE,51.891864,-2.1297598,,,,,,,,,
1141,,LOGISTICS BASE KESTREL WAY,UNITS 13-15 KESTREL BUSINESS PARK,EXETER,SW,EX2 7JS,DEVON,50.719406,-3.4660805,,,,,,,,,
1142,,BARNES CHILDRENS UNIT,BELMONT ROAD,TIVERTON,SW,EX16 6AR,DEVON,50.907788,-3.4843238,,,,,,,,,
1143,,BOVEY TRACEY HOSPITAL,FURZELEIGH LANE,NEWTON ABBOT,SW,TQ13 9HJ,DEVON,50.597992,-3.6763319,,,,,,,,,
1144,,BUDLEIGH SALTERTON MEDICAL CENTRE,1 THE LAWN,BUDLEIGH SALTERTON,SW,EX9 6LS,DEVON,50.630026,-3.3277289,,,,,,,,,
1145,,CASTLE PLACE PRACTICE,KENNEDY WAY,TIVERTON,SW,EX16 6NP,DEVON,50.909477,-3.4929547,,,,,,,,,
1146,,CHAGFORD HEALTH CENTRE,CHAGFORD,NEWTON ABBOT,SW,TQ13 8BW,DEVON,50.671075,-3.8372557,,,,,,,,,
1147,,CHERITON BISHOP SURGERY,THE SURGERY,EXETER,SW,EX6 6JA,DEVON,50.724896,-3.7421645,,,,,,,,,
1148,,CHIDDENBROOK SURGERY,THRESHERS,CREDITON,SW,EX17 3JJ,DEVON,50.791276,-3.6746968,,,,,,,,,
1149,,CLARE HOUSE SURGERY,NEWPORT STREET,TIVERTON,SW,EX16 6NJ,DEVON,50.904985,-3.4876339,,,,,,,,,
1150,,CLAREMONT MEDICAL PRACTICE,EXMOUTH HEALTH CENTRE,EXMOUTH,SW,EX8 2JF,DEVON,50.621149,-3.4014988,,,,,,,,,
1151,,DENTAL ACCESS CENTRE BARNSTAPLE,VICARAGE STREET,BARNSTAPLE,SW,EX32 7BH,DEVON,51.083292,-4.0560642,,,,,,,,,
1152,,GEORGE STREET SOCIAL SERVICES,GEORGE STREET,EXETER,SW,EX1 1DA,DEVON,50.721399,-3.5320904,,,,,,,,,
1153,,GREEN CLOSE REHABILITATION UNIT,DRAKES AVENUE,SIDMOUTH,SW,EX10 9JU,DEVON,50.702092,-3.2298579,,,,,,,,,
1154,,HALDON HOUSE SURGERY,37-39 IMPERIAL ROAD,EXMOUTH,SW,EX8 1DQ,DEVON,50.619819,-3.4162036,,,,,,,,,
1155,,THE HAYLOFT,ST. OLAF'S CHAPEL,PLYMOUTH,SW,PL8 2NN,DEVON,50.340541,-4.0116396,,,,,,,,,
1156,,HEAVITREE HEALTH CENTRE,SOUTH LAWN TERRACE,EXETER,SW,EX1 2RX,DEVON,50.723202,-3.5055424,,,,,,,,,
1157,,IDE LANE SURGERY,ALPHINGTON,EXETER,SW,EX2 8UP,DEVON,50.699471,-3.5349723,,,,,,,,,
1158,,MOUNT PLEASANT HEALTH CENTRE,MOUNT PLEASANT ROAD,EXETER,SW,EX4 7BW,DEVON,50.732834,-3.5159265,,,,,,,,,
1159,,NEWCOMBES SURGERY,NEWCOMBES,CREDITON,SW,EX17 2AR,DEVON,50.792392,-3.6544752,,,,,,,,,
1160,,OKEHAMPTON MEDICAL CENTRE,EAST STREET,OKEHAMPTON,SW,EX20 1AY,DEVON,50.738804,-3.9975936,,,,,,,,,
1161,,PINHOE SURGERY,PINN LANE,EXETER,SW,EX1 3SY,DEVON,50.737537,-3.4696228,,,,,,,,,
1162,,RIVERSIDE SURGERY,LE MOLAY-LITTRY WAY,NEWTON ABBOT,SW,TQ13 9QP,DEVON,50.592121,-3.6737215,,,,,,,,,
1163,,ROLLE MEDICAL PARTNERSHIP,CLAREMONT GROVE,EXMOUTH,SW,EX8 2JF,DEVON,50.621149,-3.4014988,,,,,,,,,
1164,,SEATON & COLYTON MEDICAL PRACTICE,148 HAREPATH ROAD,SEATON,SW,EX12 2DU,DEVON,50.713074,-3.0741129,,,,,,,,,
1165,,ST LEONARDS MEDICAL PRACTICE,ATHELSTAN ROAD,EXETER,SW,EX1 1SB,DEVON,50.723752,-3.5227172,,,,,,,,,
1166,,TEIGNMOUTH HOSPITAL,MILL LANE,TEIGNMOUTH,SW,TQ14 9BQ,DEVON,50.548369,-3.5111589,,,,,,,,,
1167,,ST THOMAS MEDICAL GROUP,COWICK STREET,EXETER,SW,EX4 1HJ,DEVON,50.714481,-3.5451799,,,,,,,,,
1168,,ST MICHAELS COMMUNITY CARE CENTRE,ORCHARD WAY,HONITON,SW,EX14 1HU,DEVON,50.799123,-3.1860018,,,,,,,,,
1169,,TOWNSEND HOUSE MEDICAL CENTRE,49 HAREPATH ROAD,SEATON,SW,EX12 2RY,DEVON,50.708487,-3.0732858,,,,,,,,,
1170,,WALLINGBROOK HEALTH CENTRE,BACK LANE,CHULMLEIGH,SW,EX18 7DL,DEVON,50.914352,-3.8749612,,,,,,,,,
1171,,GLOUCESTERSHIRE ROYAL HOSPITAL,GREAT WESTERN ROAD,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1172,,CHILD HEALTH CLINICS (WEST),RIKENEL,GLOUCESTER,SW,GL1 1LY,GLOUCESTERSHIRE,51.860419,-2.2446899,,,,,,,,,
1173,,WINFIELD MEDICAL CENTRE,TEWKESBURY ROAD,GLOUCESTER,SW,GL2 9WH,GLOUCESTERSHIRE,51.880564,-2.242228,,,,,,,,,
1174,,WOTTON LAWN HOSPITAL,HORTON ROAD,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,,,,,,,,
1175,,THE VRON,25 ESTCOURT ROAD,GLOUCESTER,SW,GL1 3LU,GLOUCESTERSHIRE,51.87591,-2.2359859,,,,,,,,,
1176,,HOLLY HOUSE,WEST LODGE DRIVE,GLOUCESTER,SW,GL4 4XU,GLOUCESTERSHIRE,51.851928,-2.2095677,,,,,,,,,
1177,,THE BUCKHOLT,BUCKHOLT ROAD,GLOUCESTER,SW,GL4 8HD,GLOUCESTERSHIRE,51.822018,-2.1555871,,,,,,,,,
1178,,CHARLWOOD,ABBEYMEAD AVENUE,GLOUCESTER,SW,GL4 5GR,GLOUCESTERSHIRE,51.847995,-2.201507,,,,,,,,,
1179,,FIELDVIEW,WEST LODGE DRIVE,GLOUCESTER,SW,GL4 4QH,GLOUCESTERSHIRE,51.850075,-2.2099365,,,,,,,,,
1180,,ST MARYS,38 COLERNE DRIVE,GLOUCESTER,SW,GL3 3SX,GLOUCESTERSHIRE,51.852917,-2.1764263,,,,,,,,,
1181,,BURLEIGH HOUSE,NETTLETON ROAD,GLOUCESTER,SW,GL1 1QD,GLOUCESTERSHIRE,51.86319,-2.2395497,,,,,,,,,
1182,,EARLY INTERVENTION TEAM,44 LONDON ROAD,GLOUCESTER,SW,GL1 3NZ,GLOUCESTERSHIRE,51.867701,-2.2361462,,,,,,,,,
1183,,DENMARK ROAD DAY HOSPITAL,18 DENMARK ROAD,GLOUCESTER,SW,GL1 3HZ,GLOUCESTERSHIRE,51.870911,-2.2314862,,,,,,,,,
1184,,BERKELEY HOSPITAL,MARYBROOK STREET,BERKELEY,SW,GL13 9BL,GLOUCESTERSHIRE,51.692375,-2.4584173,,,,,,,,,
1185,,CRANLEIGH HOUSE (RESIDENTIAL),BROADWAY PARK,BRIDGWATER,SW,TA6 5LY,SOMERSET,51.127395,-2.9978981,,,,,,,,,
1186,,CONTRACEPTIVE & SEXUAL HEALTH SERVICE,7 THE CRESCENT,TAUNTON,SW,TA1 4EA,SOMERSET,51.013381,-3.1057279,,,,,,,,,
1187,,CIHT SERVICE,POOLE COMMUNITY HEALTH CLINIC,POOLE,SW,BH15 2NT,DORSET,50.721898,-1.9763893,,,,,,,,,
1188,,CHEDDON LODGE,CHEDDON ROAD,TAUNTON,SW,TA2 7AZ,SOMERSET,51.032641,-3.1021503,,,,,,,,,
1189,,DELANCEY HOSPITAL,CHARLTON LANE,CHELTENHAM,SW,GL53 9DT,GLOUCESTERSHIRE,51.878415,-2.0762479,,,,,,,,,
1190,,DILKE MEMORIAL HOSPITAL,SPEECH HOUSE ROAD,CINDERFORD,SW,GL14 3HX,GLOUCESTERSHIRE,51.811207,-2.5198775,,,,,,,,,
1191,,MORETON IN MARSH HOSPITAL,HOSPITAL LANE,MORETON-IN-MARSH,SW,GL56 0BS,GLOUCESTERSHIRE,51.992442,-1.704428,,,,,,,,,
1192,,TEWKESBURY GENERAL HOSPITAL,BARTON ROAD,TEWKESBURY,SW,GL20 5QN,GLOUCESTERSHIRE,51.992263,-2.1531045,,,,,,,,,
1193,,HOLSWORTHY HOSPITAL,DOBLES LANE,HOLSWORTHY,SW,EX22 6JQ,DEVON,50.81843,-4.3499792,,,,,,,,,
1194,,OAKCROFT,42 GRAVEL HILL,WIMBORNE,SW,BH21 1RR,DORSET,50.780261,-1.9783177,,,,,,,,,
1195,,SOUTH MOLTON HOSPITAL,WIDGERY DRIVE,SOUTH MOLTON,SW,EX36 4DP,DEVON,51.017075,-3.8392386,,,,,,,,,
1196,,NEWTON ABBOT HOSPITAL,WEST GOLDS ROAD,NEWTON ABBOT,SW,TQ12 2TS,DEVON,50.539261,-3.6122377,,,,,,,,,
1197,,POOLE HOSPITAL BCSC,POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1198,,ROYAL BOURNEMOUTH HOSPITAL BCSC,ROYAL BOURNEMOUTH HOSPITAL,BOURNEMOUTH,SW,BH7 7DW,DORSET,50.747482,-1.8205054,,,,,,,,,
1199,,DORSET COUNTY HOSPITAL BCSC,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1200,,TETBURY HOSPITAL,MALMESBURY ROAD,TETBURY,SW,GL8 8XB,GLOUCESTERSHIRE,51.63522,-2.1546715,,,,,,,,,
1201,,SILTON SURGERY,GILLINGHAM ROAD,GILLINGHAM,SW,SP8 5DF,DORSET,51.074749,-2.3156986,,,,,,,,,
1202,,NORTH COTSWOLD HOSPITAL,STOW ROAD,MORETON-IN-MARSH,SW,GL56 0DS,GLOUCESTERSHIRE,51.984057,-1.705648,,,,,,,,,
1203,,LDS NORTH DEVON,1ST FLOOR,BARNSTAPLE,SW,EX31 1EE,DEVON,51.081342,-4.065658,,,,,,,,,
1204,,FROME COMMUNITY HOSPITAL,ENOS WAY,FROME,SW,BA11 2FH,SOMERSET,51.237156,-2.3112808,,,,,,,,,
1205,,PALLIATIVE CARE GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1206,,MEDICAL GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1207,,NEUROLOGY GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1208,,PAEDIATRICS GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1209,,OBS & GYNAE GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1210,,RENAL GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1211,,OPHTHALMOLOGY GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
1212,,ALDERNEY HOSPITAL,RINGWOOD ROAD,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
1213,,TAUNTON DIALYSIS CENTRE,CREECH CASTLE,TAUNTON,SW,TA1 2DX,SOMERSET,51.024868,-3.072564,,,,,,,,,
1214,,TORRIDGE LINK RESOURCE CENTRE,THE OLD SCHOOL HOUSE,BIDEFORD,SW,EX39 2DG,DEVON,51.018465,-4.2089254,,,,,,,,,
