"","SERIALNO","HINCP","NP","place_id","SYNTHETIC_HID","longitude","latitude","puma_id","ST","SEX","AGEP","SCH","SCHG","RELP","HISP","ESR","PINCP","NATIVITY","OCCP","POBP","RAC1P","SYNTHETIC_PID","school_id","workplace_id"
"3879",1274029,331100,3,25013813403,"25013813403-1087",-72.49286721,42.07936662,2400,25,2,51,1,NA,0,1,1,80100,1,3200,9,1,"25013813403-1087-1962","",106346695
"3880",200323,198200,6,25011041200,"25011041200-1372",-72.5847462,42.60545829,4301,25,1,41,1,NA,0,1,1,125000,1,3255,25,1,"25011041200-1372-3014","",106421597
"3881",1184819,87400,5,25017321600,"25017321600-2986",-71.53837849,42.37238803,4902,25,2,12,2,8,2,1,NA,87400,1,NA,25,1,"25017321600-2986-6300","2.50E+11",NA
"3882",1053194,140000,3,25017359300,"25017359300-1600",-71.27708,42.48852,4901,25,1,16,2,12,2,1,6,0,1,NA,25,1,"25017359300-1600-2835","2.50E+11",NA
"3883",42964,58200,1,25025101001,"25025101001-675",-71.09837,42.27603,301,25,2,64,1,NA,0,1,6,58200,2,1200,343,2,"25025101001-675-676","",NA
"3884",931314,117800,2,25017370400,"25017370400-1567",-71.17153,42.36746,200,25,2,69,1,NA,0,1,1,47300,1,410,17,1,"25017370400-1567-2299","",959224353
"3885",1195300,2800,1,25009221901,"25009221901-18",-70.71309185,42.57265987,400,25,1,59,1,NA,0,1,6,2800,1,7340,25,1,"25009221901-18-18","",NA
"3886",569868,160000,2,25023500104,"25023500104-1476",-70.86495,42.27203,1902,25,1,44,1,NA,0,1,1,100000,1,137,25,1,"25023500104-1476-2035","",208398651
"3887",1226048,28000,2,25025050500,"25025050500-245",-71.03302,42.36908,502,25,1,64,1,NA,1,1,6,12000,2,4220,362,1,"25025050500-245-279","",NA
"3888",127919,768000,2,25023505200,"25023505200-1953",-70.73473,42.18668,506,25,1,53,1,NA,1,1,1,518000,1,10,25,1,"25023505200-1953-2923","",840406193
"3889",1490335,488500,5,25009254403,"25009254403-1312",-71.17211827,42.63180053,506,25,1,5,2,2,2,1,NA,488500,1,NA,25,1,"25009254403-1312-3653","2.51E+11",NA
"3890",619055,24200,1,25009217600,"25009217600-384",-70.83895318,42.58173125,4500,25,2,85,1,NA,0,1,6,24200,2,NA,130,1,"25009217600-384-384","",NA
"3891",537557,60000,1,25023545200,"25023545200-440",-70.67278,41.76343,3900,25,1,39,1,NA,0,1,1,60000,1,4700,25,1,"25023545200-440-440","",6620959
"3892",200956,147000,3,25017313102,"25017313102-1428",-71.41217976,42.69863839,3304,25,2,19,3,15,2,1,3,0,1,9920,25,9,"25017313102-1428-2909","",NA
"3893",1166703,309000,3,25021405100,"25021405100-1106",-71.28031,42.24472,3500,25,2,58,1,NA,5,1,6,45000,1,NA,25,1,"25021405100-1106-2193","",NA
"3894",380723,197400,3,25021422200,"25021422200-2512",-70.95497,42.16258,4901,25,1,62,1,NA,0,1,1,72400,1,2100,36,1,"25021422200-2512-4389","",442837209
"3895",1368480,35600,3,25005641000,"25005641000-1140",-71.15918975,41.70265815,504,25,1,5,2,1,2,2,NA,35600,1,NA,25,1,"25005641000-1140-1690","2.50E+11",NA
"3896",201347,154000,2,25027708100,"25027708100-1168",-71.89284,42.58029,302,25,1,33,3,16,0,1,1,100000,1,1010,18,1,"25027708100-1168-1702","",211227467
"3897",643652,225700,5,25021408101,"25021408101-2589",-71.39119,42.1567,4901,25,1,61,1,NA,1,1,6,60000,1,4220,25,1,"25021408101-2589-6822","",NA
"3898",1049831,124100,5,25021456402,"25021456402-1659",-71.10913,42.12018,4902,25,2,50,1,NA,1,1,1,8000,1,4010,25,1,"25021456402-1659-4320","",480882463
"3899",1428630,159730,6,25013812800,"25013812800-2643",-72.7398893,42.14623577,1600,25,1,67,1,NA,0,1,6,69050,1,6260,25,1,"25013812800-2643-6935","",NA
"3900",112092,84000,4,25025050901,"25025050901-755",-71.02843,42.37985,4700,25,1,1,NA,NA,2,1,NA,84000,1,NA,53,1,"25025050901-755-1453","",NA
"3901",1326452,18720,5,25025090901,"25025090901-1718",-71.04454,42.31911,1900,25,1,35,1,NA,0,3,1,18720,1,205,72,8,"25025090901-1718-3741","",898318696
"3902",1209883,63000,4,25001012101,"25001012101-2811",-70.21469469,41.66901551,1600,25,2,1,NA,NA,2,1,NA,63000,1,NA,25,1,"25001012101-2811-5305","",NA
"3903",761601,16000,5,25017334400,"25017334400-2666",-71.08821275,42.53046924,4303,25,2,18,3,15,2,1,2,5000,1,4760,25,1,"25017334400-2666-5750","",898318266
"3904",969986,92000,3,25009217100,"25009217100-1957",-70.90490748,42.58438672,1400,25,2,52,1,NA,0,1,1,92000,1,3255,25,1,"25009217100-1957-3265","",653372177
"3905",275167,33500,4,25007200100,"25007200100-2425",-70.61002337,41.45067717,300,25,2,30,1,NA,0,1,1,33500,1,5860,25,1,"25007200100-2425-4449","",107839425
"3906",1109805,3050,4,25027707300,"25027707300-1754",-72.00907,42.57341,100,25,2,5,2,1,2,1,NA,3050,1,NA,25,9,"25027707300-1754-2856","2.51E+11",NA
"3907",1360038,83000,2,25001013002,"25001013002-1428",-70.38911225,41.64838712,3602,25,2,60,1,NA,0,1,1,40000,1,5840,25,1,"25001013002-1428-2020","",205264278
"3908",835470,416000,4,25017374700,"25017374700-1516",-71.23952,42.35326,702,25,2,7,3,3,2,1,NA,416000,1,NA,25,9,"25017374700-1516-3522","A9103106",NA
"3909",105900,137800,3,25005612100,"25005612100-1179",-71.08045485,41.9748705,100,25,2,58,1,NA,1,1,1,4800,1,350,29,1,"25005612100-1179-2326","",491081360
"3910",240426,28000,3,25021401000,"25021401000-850",-71.12433,42.3282,1901,25,2,6,2,3,2,1,NA,28000,1,NA,25,1,"25021401000-850-1375","2.51E+11",NA
"3911",1376679,45000,3,25013801501,"25013801501-1115",-72.54830024,42.11494879,4500,25,2,30,1,NA,1,5,6,0,2,4720,329,8,"25013801501-1115-1783","",NA
"3912",862002,144000,3,25017369100,"25017369100-1294",-71.21435,42.3795,702,25,2,1,NA,NA,2,1,NA,144000,1,NA,25,1,"25017369100-1294-2086","",NA
"3913",114432,152500,4,25025110301,"25025110301-880",-71.11213,42.28955,3500,25,1,48,1,NA,1,1,1,69000,1,120,51,1,"25025110301-880-2049","",543897540
"3914",217929,115000,4,25005613300,"25005613300-2378",-71.12055282,41.91612108,4301,25,2,51,1,NA,1,1,1,26000,1,4760,25,1,"25005613300-2378-5301","",840240808
"3915",1008125,60000,3,25015820102,"25015820102-1534",-72.24168811,42.26206846,3601,25,2,55,1,NA,10,1,1,20000,1,7750,44,1,"25015820102-1534-2721","",4396958
"3916",882149,38700,1,25017356100,"25017356100-112",-71.15259,42.40103,3303,25,2,28,1,NA,0,1,1,38700,1,3245,25,1,"25017356100-112-112","",107389090
"3917",109610,75500,5,25005646103,"25005646103-1941",-71.09759713,41.6097606,704,25,1,46,1,NA,1,1,1,40500,2,6260,138,1,"25005646103-1941-4733","",400066411
"3918",321641,86650,5,25005651100,"25005651100-1845",-70.93584194,41.65315405,3601,25,2,14,2,10,2,1,NA,86650,1,NA,362,1,"25005651100-1845-4009","2.50E+11",NA
"3919",126790,60400,5,25005630200,"25005630200-2364",-71.29630394,41.99117135,4301,25,1,44,1,NA,0,1,1,54400,1,7330,25,1,"25005630200-2364-6043","",983778945
"3920",120744,9100,6,25013811700,"25013811700-1091",-72.60514481,42.21020551,3302,25,1,21,1,NA,2,7,3,1800,2,6260,313,1,"25013811700-1091-2107","",NA
"3921",706200,265000,4,25017366202,"25017366202-1672",-71.38083,42.35539,2800,25,2,50,1,NA,1,1,1,190000,1,4760,36,1,"25017366202-1672-3624","",414082677
"3922",448327,11300,1,25025100400,"25025100400-158",-71.07152,42.28464,2800,25,2,79,1,NA,0,1,6,11300,1,NA,45,2,"25025100400-158-159","",NA
"3923",136214,148800,2,25017340100,"25017340100-1008",-71.10029392,42.43136953,100,25,2,75,1,NA,1,1,6,66000,1,NA,25,1,"25017340100-1008-1492","",NA
"3924",537441,135000,4,25005617102,"25005617102-1330",-70.9187856,41.77912369,3500,25,1,51,1,NA,0,1,1,45000,1,50,301,1,"25005617102-1330-3015","",108005885
"3925",129703,88500,7,25027730600,"25027730600-2975",-71.84445,42.30224,501,25,1,7,2,3,2,1,NA,88500,1,NA,25,1,"25027730600-2975-6779","2.50E+11",NA
"3926",486830,11000,5,25009206800,"25009206800-1355",-70.93907408,42.46920713,4901,25,2,44,1,NA,0,1,1,1000,1,5700,25,1,"25009206800-1355-2199","",959224783
"3927",1005497,100000,4,25021404400,"25021404400-1671",-71.30228,42.2914,4000,25,2,2,NA,NA,2,1,NA,100000,1,NA,25,1,"25021404400-1671-3105","",NA
"3928",1298045,100000,4,25027704200,"25027704200-1182",-72.09688,42.50085,508,25,1,16,2,13,2,1,6,0,1,NA,25,1,"25027704200-1182-2587","2.51E+11",NA
"3929",1399758,19700,2,25021417801,"25021417801-848",-70.96212,42.26137,1900,25,1,53,1,NA,2,3,6,12500,1,NA,72,1,"25021417801-848-883","",NA
"3930",227160,24900,1,25027761100,"25027761100-196",-72.218,42.18233,1900,25,2,82,1,NA,0,1,6,24900,1,NA,25,1,"25027761100-196-196","",NA
"3931",460294,150000,3,25027706100,"25027706100-953",-72.0783,42.47715,1000,25,1,57,1,NA,0,1,1,102000,1,20,25,1,"25027706100-953-1826","",9025198
"3932",531133,35000,1,25001011600,"25001011600-1595",-70.12301798,41.65594754,3603,25,1,60,1,NA,0,1,1,35000,1,2010,25,1,"25001011600-1595-1595","",546507997
"3933",1472616,155000,1,25023507103,"25023507103-254",-70.66326,42.04634,506,25,2,37,1,NA,0,1,1,155000,1,50,36,1,"25023507103-254-255","",107964264
"3934",1024930,2000,1,25025050101,"25025050101-117",-71.03399,42.37919,4500,25,1,74,1,NA,0,1,6,2000,1,NA,6,9,"25025050101-117-118","",NA
"3935",158951,276100,4,25021441202,"25021441202-795",-71.32606,42.03807,302,25,1,66,1,NA,0,1,1,121200,1,1820,25,1,"25021441202-795-2204","",429904162
"3936",951326,30600,4,25027758102,"25027758102-2469",-72.11311,42.11767,3305,25,1,28,1,NA,12,1,1,25000,1,2010,25,2,"25027758102-2469-4836","",454083619
"3937",657725,75000,3,25023505101,"25023505101-1606",-70.75406,42.21516,100,25,1,57,1,NA,1,1,1,45000,1,4030,25,1,"25023505101-1606-2804","",518542113
"3938",707367,102700,5,25021413402,"25021413402-1863",-71.22879,42.18217,4000,25,2,18,2,15,2,1,1,5300,1,4760,25,8,"25021413402-1863-4534","",2571115
"3939",789624,237260,4,25021412300,"25021412300-1341",-71.18757,42.22076,506,25,1,24,1,NA,12,1,1,22200,1,2200,36,1,"25021412300-1341-3327","",413343526
"3940",448876,207600,7,25021409101,"25021409101-1370",-71.30545,42.11105,504,25,2,62,1,NA,1,1,1,18000,1,4720,25,1,"25021409101-1370-3865","",945454148
"3941",980797,586000,3,25017366100,"25017366100-1457",-71.37795,42.33046,1400,25,2,58,1,NA,1,1,1,484000,2,3010,210,6,"25017366100-1457-2696","",483760211
"3942",952103,8000,1,25005631400,"25005631400-15",-71.28179854,41.9405358,507,25,1,26,1,NA,0,1,1,8000,1,4500,25,1,"25005631400-15-15","",107918435
"3943",1446281,48300,3,25027731900,"25027731900-1595",-71.78388,42.2766,1900,25,2,20,2,15,2,1,3,1800,1,5560,25,2,"25027731900-1595-2540","",NA
"3944",602622,68700,3,25023545200,"25023545200-1894",-70.66998,41.77156,701,25,2,54,1,NA,0,1,1,40500,1,2540,33,1,"25023545200-1894-3567","",362806978
"3945",621227,285000,4,25021404100,"25021404100-1010",-71.25778,42.31678,3400,25,2,40,1,NA,0,1,1,35000,1,1030,36,1,"25021404100-1010-2554","",854196151
"3946",514262,79000,3,25003933400,"25003933400-1883",-73.04001117,42.18266677,1000,25,1,31,1,NA,4,1,1,21000,1,4050,25,1,"25003933400-1883-3362","",695816637
"3947",1272435,52920,4,25013812403,"25013812403-1633",-72.6490118,42.10701403,1000,25,1,28,1,NA,9,1,1,920,2,2340,129,1,"25013812403-1633-3196","",410605
"3948",1242709,50900,6,25027742300,"25027742300-1681",-71.61032,42.27167,701,25,1,6,2,3,2,1,NA,50900,1,NA,25,1,"25027742300-1681-3461","2.51E+11",NA
"3949",615396,80000,1,25005654100,"25005654100-337",-70.87559741,41.69366417,3603,25,2,46,1,NA,0,1,1,80000,1,4710,25,1,"25005654100-337-339","",494459704
"3950",247257,106300,3,25001010700,"25001010700-3673",-70.00095784,41.6804859,4700,25,1,44,1,NA,2,1,1,28000,1,4250,25,1,"25001010700-3673-6076","",429692486
"3951",1220558,175000,4,25023521202,"25023521202-1245",-70.91298,42.08633,505,25,2,46,1,NA,1,1,1,70000,1,2310,23,1,"25023521202-1245-2943","",534733241
"3952",1292870,267390,2,25009202200,"25009202200-1048",-70.91171317,42.47120033,503,25,1,42,1,NA,0,1,1,190360,2,4930,214,1,"25009202200-1048-1661","",839876638
"3953",309821,55800,3,25027752100,"25027752100-1912",-71.74897,42.05326,303,25,2,56,1,NA,0,1,6,0,1,NA,25,1,"25027752100-1912-3339","",NA
"3954",209662,102000,4,25017341902,"25017341902-3064",-71.0402051,42.44124546,4901,25,1,38,1,NA,1,1,1,42000,1,4760,25,1,"25017341902-3064-6272","",551898083
"3955",722281,18230,1,25021418002,"25021418002-198",-71.00613,42.23268,1600,25,2,52,1,NA,0,1,1,18230,1,4760,25,1,"25021418002-198-198","",107662777
"3956",748149,33800,5,25025160101,"25025160101-1569",-71.03088,42.39337,504,25,2,6,2,3,2,2,NA,33800,1,NA,25,9,"25025160101-1569-4496","2.50E+11",NA
"3957",1202168,5400,3,25017312400,"25017312400-526",-71.30060853,42.64132346,3603,25,2,30,1,NA,0,3,3,5400,1,120,36,1,"25017312400-526-750","",NA
"3958",315175,81000,5,25027710600,"25027710600-2727",-71.80405,42.58106,3601,25,1,55,1,NA,0,1,1,12000,1,9620,25,1,"25027710600-2727-6260","",106496789
"3959",931444,32900,3,25017352800,"25017352800-665",-71.09699,42.37344,4902,25,1,3,1,NA,2,1,NA,32900,1,NA,25,1,"25017352800-665-1067","",NA
"3960",1255823,108000,4,25017336100,"25017336100-2026",-71.06263844,42.46705742,4901,25,2,39,1,NA,0,1,1,60000,1,910,25,1,"25017336100-2026-3828","",461191249
"3961",925792,49400,2,25009260800,"25009260800-755",-71.09945573,42.77884847,1901,25,2,65,1,NA,0,1,1,47000,1,5840,42,1,"25009260800-755-1019","",967006966
"3962",1207493,222000,2,25017374600,"25017374600-1025",-71.23226,42.35384,3306,25,1,45,1,NA,0,1,1,137000,1,9030,18,1,"25017374600-1025-1601","",255700338
"3963",1414915,39000,6,25017310400,"25017310400-1207",-71.31232322,42.65717113,3603,25,2,39,1,NA,0,1,1,15000,2,4220,207,6,"25017310400-1207-3339","",400046850
"3964",902764,32000,3,25001011700,"25001011700-2053",-70.17705421,41.6642068,3301,25,1,20,3,15,11,1,6,0,1,8965,34,9,"25001011700-2053-3252","",NA
"3965",1406603,29600,1,25027739100,"25027739100-256",-71.71875,42.24847,508,25,2,51,1,NA,0,1,1,29600,1,430,25,2,"25027739100-256-257","",885945485
"3966",1053194,140000,3,25009211402,"25009211402-1716",-70.97187534,42.56973824,4901,25,1,16,2,12,2,1,6,0,1,NA,25,1,"25009211402-1716-3030","2.51E+11",NA
"3967",494580,180000,3,25017315403,"25017315403-343",-71.19361688,42.591013,3306,25,2,12,2,7,15,1,NA,180000,1,NA,25,1,"25017315403-343-596","2.51E+11",NA
"3968",752115,34020,2,25005640800,"25005640800-484",-71.1356841,41.68443597,503,25,1,23,3,16,12,1,1,11000,1,2340,36,1,"25005640800-484-626","",509431870
"3969",286402,110000,2,25027738202,"25027738202-1082",-71.66305,42.21004,303,25,2,55,1,NA,0,1,1,50000,1,430,25,1,"25027738202-1082-1458","",9272329
"3970",731550,60000,4,25021406102,"25021406102-1394",-71.28397,42.17583,4902,25,1,40,1,NA,1,1,3,0,1,4250,25,1,"25021406102-1394-2996","",NA
"3971",888085,71200,2,25023542300,"25023542300-1263",-70.90959,41.89776,304,25,1,70,1,NA,1,1,1,55000,1,530,34,1,"25023542300-1263-1915","",962336376
"3972",1197021,168000,5,25009250200,"25009250200-1852",-71.18451976,42.71122547,400,25,1,50,1,NA,0,1,1,110000,1,7700,25,1,"25009250200-1852-5260","",306715285
"3973",619068,75400,2,25027730600,"25027730600-1394",-71.83123,42.29293,400,25,2,63,1,NA,1,1,1,24400,1,9120,25,1,"25027730600-1394-1811","",413318411
"3974",862002,144000,3,25017315401,"25017315401-1130",-71.19611482,42.60682837,702,25,2,29,1,NA,1,1,1,52000,1,725,25,1,"25017315401-1130-1740","",483735304
"3975",964405,25000,1,25021413200,"25021413200-445",-71.19153,42.19354,508,25,2,36,1,NA,0,1,1,25000,1,4110,33,1,"25021413200-445-445","",355692005
"3976",32890,36000,2,25001011002,"25001011002-1417",-70.0947496,41.70509884,4903,25,1,61,1,NA,0,1,1,30000,1,4220,25,1,"25001011002-1417-1691","",839743259
"3977",112570,80000,2,25005642000,"25005642000-1017",-71.15254534,41.71566195,3400,25,2,24,1,NA,2,1,1,6000,1,4760,25,1,"25005642000-1017-1521","",211691753
"3978",695802,139600,4,25005613400,"25005613400-1274",-71.13396519,41.90620157,1000,25,2,61,1,NA,0,1,1,57000,2,540,120,1,"25005613400-1274-2929","",1808815
"3979",971240,344300,2,25025020301,"25025020301-956",-71.07028,42.36375,703,25,1,65,1,NA,0,1,1,143000,1,910,26,1,"25025020301-956-1274","",392619953
"3980",955817,119000,2,25017337300,"25017337300-1509",-71.09735038,42.47461069,3400,25,2,57,3,16,0,1,1,80000,2,530,207,6,"25017337300-1509-2326","",839954013
"3981",155427,82400,5,25003920102,"25003920102-1213",-73.17800692,42.69910503,200,25,1,11,2,7,2,1,NA,82400,1,NA,25,1,"25003920102-1213-2442","2.51E+11",NA
"3982",1368480,35600,3,25017333501,"25017333501-1221",-71.12810352,42.49511062,504,25,1,36,1,NA,0,11,1,32000,2,4250,312,1,"25017333501-1221-1914","",898318365
"3983",261317,98500,2,25017337300,"25017337300-1207",-71.10804859,42.47038531,302,25,1,72,1,NA,1,1,6,45700,1,NA,25,1,"25017337300-1207-1723","",NA
"3984",592455,103700,3,25017333100,"25017333100-1805",-71.17822043,42.46631747,3303,25,2,50,1,NA,2,1,1,51000,1,20,25,1,"25017333100-1805-2736","",1095421
"3985",199540,158150,4,25021456101,"25021456101-915",-71.09117,42.11571,1400,25,2,15,2,11,2,1,NA,150,1,NA,25,1,"25021456101-915-2152","2.51E+11",NA
"3986",69751,16500,2,25025092000,"25025092000-405",-71.06836,42.29829,508,25,1,22,1,NA,2,1,3,8400,1,9920,34,2,"25025092000-405-497","",NA
"3987",1435399,107000,2,25017368600,"25017368600-1427",-71.24105,42.36509,508,25,2,34,1,NA,1,16,1,42000,2,1650,364,9,"25017368600-1427-1905","",107459208
"3988",1354846,86000,3,25013812800,"25013812800-1655",-72.75777376,42.14058568,703,25,2,13,2,10,2,1,NA,86000,1,NA,25,1,"25013812800-1655-2903","2.50E+11",NA
"3989",710036,19300,1,25009269100,"25009269100-178",-70.92168015,42.74316547,503,25,2,83,1,NA,0,1,6,19300,2,NA,119,1,"25009269100-178-178","",NA
"3990",233314,58604,3,25017351000,"25017351000-2278",-71.11592,42.38854,507,25,2,21,2,15,0,1,1,7000,2,4600,132,1,"25017351000-2278-4012","",214366619
"3991",157747,102600,5,25017339802,"25017339802-1902",-71.0895278,42.41467433,1900,25,2,2,NA,NA,7,3,NA,102600,1,NA,25,1,"25017339802-1902-3998","",NA
"3992",1328666,193000,3,25017311400,"25017311400-2132",-71.35208602,42.63247976,4901,25,1,60,1,NA,0,1,1,90000,1,2200,25,1,"25017311400-2132-4283","",895541498
"3993",831525,23580,1,25001010100,"25001010100-1149",-70.15955301,42.06587434,100,25,1,56,2,15,0,1,1,23580,1,4220,36,9,"25001010100-1149-1149","",576596654
"3994",703821,37700,2,25017312502,"25017312502-739",-71.28089905,42.63629094,3602,25,2,69,1,NA,0,1,6,24500,1,430,25,1,"25017312502-739-863","",NA
"3995",708715,126000,3,25017321500,"25017321500-2103",-71.55277622,42.36194178,200,25,1,57,1,NA,0,1,1,58000,1,2200,9,1,"25017321500-2103-3914","",483733986
"3996",881624,195000,4,25023521101,"25023521101-1223",-70.97342,42.08269,302,25,1,42,1,NA,0,1,1,110000,1,230,25,1,"25023521101-1223-2389","",679992529
"3997",411232,132600,5,25009267101,"25009267101-2576",-70.8292308,42.84352559,501,25,2,36,1,NA,1,1,1,11000,1,4760,25,1,"25009267101-2576-5560","",545264202
"3998",432325,0,2,25021400100,"25021400100-1167",-71.1168,42.34406,3304,25,1,23,3,16,12,1,6,0,2,NA,207,6,"25021400100-1167-1210","",NA
"3999",980540,176400,2,25021440100,"25021440100-2014",-71.37359,42.01106,702,25,1,42,1,NA,2,5,1,168000,1,1010,36,1,"25021440100-2014-3089","",854203486
"4000",247310,37220,2,25021417801,"25021417801-899",-70.95738,42.26252,3302,25,1,32,1,NA,13,1,6,0,1,1050,25,1,"25021417801-899-985","",NA
"4001",68435,11000,4,25027754200,"25027754200-1507",-71.8698,42.05779,1902,25,1,13,2,10,2,3,NA,11000,1,NA,72,8,"25027754200-1507-2681","2.51E+11",NA
"4002",280289,71000,4,25021423100,"25021423100-2089",-70.83846,42.24386,703,25,1,18,2,14,2,1,1,4000,1,4720,25,1,"25021423100-2089-4225","2.51E+11",302552591
"4003",1382607,31050,1,25017334200,"25017334200-157",-71.13028977,42.53543884,200,25,2,61,1,NA,0,1,1,31050,1,3400,25,1,"25017334200-157-157","",106445000
"4004",609125,188400,5,25027758102,"25027758102-3166",-72.09692,42.12178,505,25,2,48,1,NA,2,1,6,33900,1,NA,25,1,"25027758102-3166-7790","",NA
"4005",326670,15000,1,25003900100,"25003900100-763",-73.25014148,42.45587749,504,25,1,41,1,NA,0,1,1,15000,1,4920,36,1,"25003900100-763-763","",9108713
"4006",1203528,132500,5,25017384002,"25017384002-2335",-71.47855,42.29407,1300,25,2,49,1,NA,0,1,1,37500,1,60,36,1,"25017384002-2335-3828","",604845206
"4007",279555,100150,2,25021402102,"25021402102-1062",-71.16116,42.25468,4800,25,2,57,1,NA,1,1,6,0,1,NA,25,1,"25021402102-1062-1609","",NA
"4008",247063,27000,2,25023502200,"25023502200-958",-70.92406,42.13713,3306,25,1,73,1,NA,0,23,6,14000,2,4220,134,1,"25023502200-958-1114","",NA
"4009",1457217,22100,4,25027760100,"25027760100-1150",-72.09951,42.21298,701,25,1,17,2,14,2,3,6,8700,1,NA,72,1,"25027760100-1150-2215","2.51E+11",NA
"4010",1341462,84000,5,25023511100,"25023511100-1685",-70.99189,42.09636,3304,25,1,9,2,6,2,1,NA,84000,1,NA,25,2,"25023511100-1685-4386","2.50E+11",NA
"4011",398492,39100,1,25025020200,"25025020200-487",-71.06853,42.35961,304,25,1,30,1,NA,0,1,1,39100,1,8140,36,1,"25025020200-487-487","",429738479
"4012",1043959,78000,5,25005655100,"25005655100-1530",-70.88536288,41.64371992,505,25,2,14,2,11,2,1,NA,78000,1,NA,25,1,"25005655100-1530-3302","2.51E+11",NA
"4013",1109214,10000,4,25021408101,"25021408101-1855",-71.39787,42.14257,2800,25,2,48,1,NA,0,1,6,0,1,NA,25,1,"25021408101-1855-3722","",NA
"4014",228897,96300,3,25023545200,"25023545200-2038",-70.65835,41.77274,503,25,2,65,1,NA,0,1,1,18100,1,4220,25,1,"25023545200-2038-4000","",219762630
"4015",1149850,140000,3,25017383700,"25017383700-1610",-71.40617,42.31576,502,25,1,60,1,NA,0,1,1,80000,1,6200,25,1,"25017383700-1610-3152","",400060521
"4016",1232652,69300,3,25027730801,"25027730801-1128",-71.84125,42.28352,701,25,2,57,1,NA,1,5,1,3500,2,8800,329,9,"25027730801-1128-1828","",441405982
"4017",862637,186100,7,25005641700,"25005641700-2251",-71.11942272,41.70648874,4301,25,1,22,1,NA,2,1,1,11000,1,5240,25,1,"25005641700-2251-5342","",840263818
"4018",1056942,119000,2,25005631100,"25005631100-1691",-71.35519341,41.8999358,3601,25,1,91,1,NA,6,1,6,45000,1,NA,25,1,"25005631100-1691-2620","",NA
